id,name,description,title,start_date,end_date,experience_type,job_type,job_location,min_years_required,type_of_insertion,is_verified,is_verified_client,daily_hours,created_by,created_at,updated_at,resource_id,client_id,pipeline_id,Closed
222,murex - enterprise risk management - product evolution service,"Act as escalation point for Maintenance and Support Cases on Market Risk: 80 clients (Market Risk experts from Tokyo, Singapore, NY, Beyrouth). 500 support cases and 100 development requests treated every year. Evaluate development needs for Fundamental Review of the Trading Book.",business analyst,2008-01-01 00:00:00,2018-12-31 00:00:00,2,1,"France, paris, 75000, france",,0.0,0,0,,,2024-12-22 15:56:15,2024-12-22 15:56:15,56.0,234.0,,
223,murex - front office interest rates - client services,"Account manager for FO Interest Rate client. Coordinate support and maintenance for a German client, with 3 collaborators.",business analyst,2001-01-01 00:00:00,2008-12-31 00:00:00,2,1,"France, paris, 75000, france",,0.0,0,0,,,2024-12-22 15:56:15,2024-12-22 15:56:15,56.0,234.0,,
224,sales on interest rate derivatives – internship,"Develop an Excel pricer on IRS, deliver quotes on structured product.",sales manager,2000-01-01 00:00:00,2000-12-31 00:00:00,0,1,"France, paris, 75000, france",,0.0,0,0,,,2024-12-22 15:56:15,2024-12-22 15:56:15,56.0,239.0,,
229,murex business analyst at amundi asset management,"Spécification et test pour l’intégration automatique des montages Amundi Finance Assistance et spécification des besoins fonctionnels pour les utilisateurs Amundi Finance -Integration de trade Equity / Rate, d’évenement Murex (restructure, unwind, step out, modify UDF, counterpart Amendment…) -Intégration de static data (indices, portefeuille …) Evolution des rapports pour l’équipe de gestion et du back office Evolution sur le module de Liquidation Evolution sur les règles de comptabilité de trades et de position Refonte du process de déclaration vers AMF Automatisation de test avec Onyx",business analyst,2018-01-01 00:00:00,,1,1,"France, paris",,0.0,0,0,,,2024-12-22 15:57:41,2024-12-22 15:57:41,59.0,243.0,,
230,consultant murex 3 at ssii cityfront,Création de nouvelle entité sur l’entité Amundi Finance Mise en place de contrôles sur le process FoToBack Développement d’une interface d’import entre SPID et MUREX Intégration des trades Pionner (Blackrock)dans Murex Création de reports comptable Evolution sur les process de fin de mois Participation au déploiement du module de liquidation Déploiement de nouveaux produit Mise en place d’une procédure de déploiement pour les mep Migration Murex 3.1.27  3.1.35.16a,business analyst,2013-01-01 00:00:00,2018-01-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-22 15:57:41,2024-12-22 15:57:41,59.0,244.0,,
231,consultant at ssii alcyane consulting,"Consultant dans l’équipe projet Murex 3 (Mx Cash 3.1.22c) et Murex 2 (MxOption 2.11.45) à NATIXIS Reporting ( PnL, Risk, Stress Tests, Comptabilité), : Création de nouvelles tables dynamiques Création de nouvelles extractions en MReport Création de nouvelles extractions en Datamart Optimisations, améliorations, évolutions des Processing scripts existants Workflow / MXML (Pré-trade, Post-Trade) Mise en place de nouveaux Workflows Optimisations des Workflows existants Création de nouvelles interfaces Mise en place de nouveaux UDF Temps réel/Market Data Ajouts/Changements de l’intégration de données de marché en temps réel via rticache(MX2), RTBS(MX3) Migration Responsable de la Migration Murex 3.1.15  3.1.22 Participation à la Migration Murex 2.11.43  2.11.45 Trabaux de préparation à la migration de Murex V2 en x86",business analyst,2010-01-01 00:00:00,2013-01-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-22 15:57:41,2024-12-22 15:57:41,59.0,245.0,,
232,consultant murex 2 at ssii talan,Support technique sur Murex (Production – VAR – SENSI – PnL …) Migration de l’application Murex 2.11.32 vers 2.11.40 Migration des serveurs sparc vers solaris 10 (amélioration des temps d’exécution) Développement de reports en shell script.,business analyst,2008-01-01 00:00:00,2010-01-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-22 15:57:41,2024-12-22 15:57:41,59.0,246.0,,
233,consultant informatique for société générale banque d’investissement at ssii alten,Consultant informatique pour le projet POPS à la Société Générale Banque d’Investissement.,business analyst,2007-01-01 00:00:00,2008-01-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-22 15:57:42,2024-12-22 15:57:42,59.0,247.0,,
234,murex consultant at murex s.a.s,"Current role: Team lead - Financial Risk Management (Credit and Market risk) 2018 - present. Leading the financial risk management practice at Murex within EMEA region. Main tasks: ensuring project staffing; develop team members expertise; liaising with client managers, project managers and pre-sales for the delivery of MX solution. Delivering trainings and demos on Murex risk solutions. Implementation of Risk Management solutions at major financial institution in EMEA regions: FRTB, BIM, Market risk, credit risk, collateral management and clearing activity. Carrying out functional analysis and technical design to tailor Murex solution to business requirements and process. Supporting and advising clients in their daily activities and usage of Murex platform for risk management purposes with a focus on Credit Risk, Collateral Management, Market risk and Clearing. Assistance to presales activities: demos preparations, project estimations, definition of projects plans and dependencies.",business analyst,2013-04-01 00:00:00,,2,1,"France, paris",,0.0,0,0,,,2024-12-22 15:58:06,2024-12-22 15:58:06,60.0,248.0,,
235,model validation intern at mediobanca investment bank s.p.a.,6 months internship in the Model Validation Team (risk management). Validation of the derivatives pricing models used by the traders and built up by the Financial Engineers. Supporting the team in building up and maintain the c++ proprietary pricing library.,business analyst,2012-06-01 00:00:00,2012-12-01 00:00:00,0,1,"Italy, milan",,0.0,0,0,,,2024-12-22 15:58:06,2024-12-22 15:58:06,60.0,249.0,,
238,senior murex specialist at saudi british bank (hsbc),"Credit and Market Risk Stream Lead
PFE/CVA and Binary Upgrade:
Users test and requirement gathering assistance on new implementation (VaR, MLC, Collateral, PFE and CVA)
PFE/CVA configuration and testing (SIT, Regression and UAT)
Binary Upgrade configuration and testing SIT, Regression and UAT)
Users test and requirement gathering assistance on new implementation (VaR, MLC, Collateral, PFE and CVA)
New Limit management training to credit risk operation team
Production support: Collecting and implementing users’ needs
Improving the existing configuration in order to fit the user’s needs (Formulas, LRB Reporting and Datamart)
EOD batch support",business analyst,2020-02-01 00:00:00,,1,1,"Saudi arabia, riyadh",,0.0,0,0,,,2024-12-22 15:59:41,2024-12-22 15:59:41,62.0,252.0,,
239,senior mlc specialist at murex (paris),"SACCR (Standard Approach Counterparty Credit Risk) Implementation for different clients.
Risk and LRB reports configuration from user specification.
Test cases writing for the business testing.
ESM MLC supports en SaaS mode.
ESM (European Stability Mechanism) MLC supports en SaaS mode.
Bug fixing
New requirement from business implementation.",business analyst,2019-01-01 00:00:00,2020-01-31 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-22 15:59:41,2024-12-22 15:59:41,62.0,234.0,,
240,senior mlc specialist at dzbank (germany),"DZ Bank Support:
Issuer Risk requirement gathering Implementation and testing
MLC Binary testing
Production MLC support",business analyst,2017-04-01 00:00:00,2019-12-31 00:00:00,1,1,"Germany, frankfurt",,0.0,0,0,,,2024-12-22 15:59:41,2024-12-22 15:59:41,62.0,253.0,,
241,senior mlc/ pfe-cva specialist at nord/lb (germany),"PFE/CVA Implementation:
BCVA/PFE risks Configuration (Netting, Collateral
PFE/CVA configuration and testing (SIT, Regression and UAT)
PFE/CVA EOD configuration
PFE/CVA Reports Configuration
Users test and requirement gathering assistance on new implementation (MLC, Collateral, PFE and CVA)
WorkFlows configuration
Pre-trade modification
Analytical PFE,CVA and DVA configuration
Assisting Quantitative Analyst on the model Validation",business analyst,2015-09-01 00:00:00,2017-04-30 00:00:00,1,1,"Germany, hannover",,0.0,0,0,,,2024-12-22 15:59:41,2024-12-22 15:59:41,62.0,254.0,,
242,murex business analyst on behalf of edf financial system,"Murex and MLC migration project from Version 2.10 to Version 3.10
Murex Limit Control
Collecting the client needs
Functional specification writing
Users test case writing
Client needs configuration (implementing counterparties risk, Collateral management and four eyes principle)
Doing the tests case with the end users
Rate Curves building
Instruments configuration for rate curves building
Assigning the rate curve to instruments for discounting and estimating
Choosing the methodology to calibrate the rate curves: bootstrap method
Supporting end-users through users test case
Products pricing validation
Market Data configuration
Reap RICs code to end-users (Volatilities surface, Equities, bond, Swap, currency pair…)
Writing functional specifications
Implementing RICS codes Through MUREX API to retrieve data from Reuters
Supporting end-users through user test case",business analyst,2011-08-01 00:00:00,2013-05-31 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-22 15:59:41,2024-12-22 15:59:41,62.0,255.0,,
243,business analyst- dublin (united kingdom),"Murex Limit Controller Embedment Program – Dublin.
MLC (Murex Limit Controller) is a real-time limits authorization system that provides online exposure checking and monitoring for financial institutions handling global exposures and limits across all asset classes. MLC can interface in real- time to external systems, feeds or databases.
Different types of limits configuration (Pre-Settlement, Settlement, Replacement, Country, Trader etc.)
Configured Dimension structures with customized and dynamic UDF’s such as Counterparties, Portfolios, instruments etc.
Configured Risks Multi-Currency/Multi-Entity with customized Formulas, Time Buckets, Calendars, Groups and Netting structures.
Worked on Collateral Manager to update Threshold calculations and Collateral workflows in MXML Exchange
Configured exposure limits in all levels – Default, Dynamic and Static
Customized User Authentication and Access rights to create new user groups, password policies, assign groups to MX/MLC, update access rights and navigation menu structures.
Limits and Risk management on multi-feeders environment.
Testing the engines, limits, UDFs Historization module via LTS task and GUI.
Reporting via LTS task and GUI",business analyst,2011-05-01 00:00:00,2011-07-31 00:00:00,0,1,"United kingdom, dublin",,0.0,0,0,,,2024-12-22 15:59:41,2024-12-22 15:59:41,62.0,234.0,,
244,quant developer at reuters financial software,"Within the Adfin Analytics team, a valuating and hedging financial instruments (Fixed Income, Credit, IR, Forex & Money Market, Term structure..) build in 3000 Xtra and IECON products.
The team includes a project manager, ten quantitative analysts. The team is responsible of the library maintenance and evolution.
Performance study and improvement of the Valuation library Adfin Analystics for various instruments:
Valuation algorithms improvement
Code review and factorization (C++)
Debugging and Memory leaks management
Compilation errors management on Solaris
Unit and regression testing
Enhancement of computation time for different pricing algorithms
Multithreading (C++ with Pthread on Unix and )
Study of an existing model of Black, Derman and Toy
Short rate yield curve construction by tree method
Rate and volatility curve calibration
Option Embedded Bond (putable and callable) pricing under BDT
Sensibility calculation (duration and convexity)
Enhancement of computation time",quant developer,2010-06-01 00:00:00,2011-03-31 00:00:00,1,1,"United kingdom, london",,0.0,0,0,,,2024-12-22 15:59:41,2024-12-22 15:59:41,62.0,256.0,,
